dip_direction,dip,rake,magnitude,easting,northing,depth_m
230,15,-70.0,1.55,626497.0033361916,4117622.438926492,-7970.0
110,15,-150.0,1.55,626497.0033361916,4117622.438926492,-7970.0
160,35,-80.0,2.04,618048.6363195375,4134440.7783008274,-1410.0
205,45,0.0,2.04,618048.6363195375,4134440.7783008274,-1410.0
145,85,-40.0,1.52,621283.1736476601,4123149.5658896915,-4220.0
70,75,-150.0,1.67,619484.3042345775,4125916.4846775513,-5430.0
155,65,-20.0,1.67,619484.3042345775,4125916.4846775513,-5430.0
60,90,-120.0,2.38,626645.910932279,4114609.963146173,-2750.0
320,65,-40.0,2.78,620316.9528492712,4124541.2708493136,-6230.0
75,50,-120.0,2.78,620316.9528492712,4124541.2708493136,-6230.0
360,90,-70.0,1.77,617549.2245067232,4128996.254404779,-5450.0
235,45,100.0,1.7,627039.564537783,4113043.8060084363,-4100.0
190,45,110.0,2.05,617434.6742633461,4127681.5204934534,-140.0
330,55,40.0,2.05,617434.6742633461,4127681.5204934534,-140.0
320,75,-50.0,2.61,619938.1730180477,4126218.881685942,-8130.000000000001
160,40,0.0,2.96,571623.5001325496,4150945.5478543215,-9280.0
85,80,-100.0,1.62,622063.6865237041,4122347.10010963,-5500.0
135,75,-50.0,1.62,622063.6865237041,4122347.10010963,-5500.0
250,65,120.0,1.84,626833.1941396978,4112985.2102118833,-2510.0
105,50,130.0,1.84,626833.1941396978,4112985.2102118833,-2510.0
85,65,-120.0,1.84,621003.1082115816,4123090.039311383,-3430.0
150,80,-20.0,1.84,621003.1082115816,4123090.039311383,-3430.0
180,50,0.0,1.87,618369.7228139627,4140955.5946472795,-7160.0
315,85,-50.0,3.1,628652.1495420557,4076966.5223791325,-4740.0
270,35,120.0,1.94,591525.4161583557,4124251.7835486652,-7130.0
305,70,120.0,1.94,591525.4161583557,4124251.7835486652,-7130.0
190,20,40.0,1.93,607495.551797691,4078319.227655247,-11490.0
155,20,10.0,1.51,628349.7569774602,4113526.05304376,-4470.0
120,45,-110.0,2.14,617379.7326419923,4128439.0352600324,-2690.0
165,45,-10.0,2.14,617379.7326419923,4128439.0352600324,-2690.0
275,15,-30.0,1.7,623110.9846782336,4119495.6621404765,-4810.0
290,60,40.0,1.7,623110.9846782336,4119495.6621404765,-4810.0
90,90,-90.0,1.58,621328.3225710507,4123094.733550647,-4230.0
145,70,-10.0,1.56,624149.4421850146,4118290.2648162837,-2220.0
90,50,-120.0,1.56,624149.4421850146,4118290.2648162837,-2220.0
195,30,70.0,1.56,624149.4421850146,4118290.2648162837,-2220.0
320,85,60.0,1.62,620586.711134047,4124286.214826103,-4720.0
245,55,-110.0,1.64,618913.6718547528,4127591.4039056553,-8440.0
75,40,-140.0,2.15,618897.848207658,4127665.1588577908,-8550.0
135,50,-30.0,2.15,618897.848207658,4127665.1588577908,-8550.0
160,30,10.0,1.7,617438.8220525545,4129494.0651984923,-7890.0
220,80,150.0,1.69,627424.6552268558,4113031.1284779413,450.0
280,35,-100.0,1.69,627424.6552268558,4113031.1284779413,450.0
225,45,100.0,2.89,626814.4499056832,4112263.6187225496,-1910.0
315,75,-30.0,3.4,620268.637132462,4124818.0014427225,-5960.0
285,85,150.0,2.1,621861.5757682383,4128114.617050378,-500.0
145,60,10.0,1.41,614760.1455657985,4133063.3898664876,-7380.0
145,90,30.0,2.15,612342.3933504925,4137154.8585275253,-8080.0
325,80,-40.0,3.2,618229.6133967096,4127896.13883389,-6310.0
150,90,50.0,1.63,618170.5178859932,4127895.3054014663,-5170.0
250,75,140.0,2.43,622314.8166308278,4117283.1464257753,-3570.0
235,70,150.0,3.2,618474.6201449177,4127289.2696073824,-5260.0
185,65,-20.0,1.43,621227.7825914152,4122889.8368636933,-1870.0
280,60,170.0,1.43,621227.7825914152,4122889.8368636933,-1870.0
145,55,-10.0,3.0,620644.7690408715,4124361.0290073543,-5470.0
235,75,160.0,3.0,619285.095819753,4126413.009739031,-6160.0
220,85,120.0,2.29,619289.8745269711,4127115.882562292,-8080.0
150,75,30.0,2.29,619289.8745269711,4127115.882562292,-8080.0
145,85,40.0,1.69,622205.6210380541,4121738.8304743543,-5150.0
145,85,30.0,1.44,616617.9197572332,4130092.9226961187,-6000.0
240,85,130.0,2.13,618391.454141385,4126899.703877819,-2890.0
75,55,160.0,2.13,618391.454141385,4126899.703877819,-2890.0
100,75,-160.0,4.2,624706.8646961368,4124586.8756228737,-4370.0
110,50,-150.0,1.42,624560.1627880521,4124510.7154007307,-2280.0
55,10,80.0,1.42,624560.1627880521,4124510.7154007307,-2280.0
100,65,-160.0,1.81,624486.5365156162,4124491.127459736,-2270.0
85,90,-170.0,1.81,624486.5365156162,4124491.127459736,-2270.0
350,75,-30.0,2.28,624645.2722841937,4124752.417810436,-920.0
215,25,100.0,1.66,626950.1737224304,4112099.2070039576,-4160.0
340,75,30.0,1.66,626950.1737224304,4112099.2070039576,-4160.0
55,90,-110.0,1.67,619150.5304356292,4126522.0655940818,-4630.0
75,75,-130.0,1.89,620388.9949618933,4124671.768505358,-5860.0
340,75,-10.0,1.89,620388.9949618933,4124671.768505358,-5860.0
95,80,-160.0,1.47,624493.9434601004,4123991.865781836,-1880.0
150,85,30.0,2.26,615605.0990394421,4131761.8966419427,-6630.0
60,60,150.0,2.26,615605.0990394421,4131761.8966419427,-6630.0
145,90,0.0,1.87,627735.7453254242,4113017.3458111794,-1260.0
135,75,-70.0,1.69,608175.8376139175,4146587.506552897,-5590.0
210,35,20.0,1.42,624247.0419336415,4124691.0251527675,-3050.0
245,85,120.0,2.62,626561.7085095673,4112333.798105025,-1720.0
105,40,170.0,2.62,626561.7085095673,4112333.798105025,-1720.0
60,30,100.0,2.62,626561.7085095673,4112333.798105025,-1720.0
235,35,-180.0,1.81,618909.6508022859,4126833.0582142947,-5360.0
50,80,-130.0,1.61,619042.8953972227,4126816.4542199722,-5310.0
305,80,-30.0,1.31,630377.8004653543,4089495.0755527304,-5480.0
130,90,20.0,1.73,625578.814791891,4091771.4930732097,-5720.0
215,25,80.0,1.78,627498.1304357587,4112088.9868804025,-3560.0
90,70,130.0,1.78,627498.1304357587,4112088.9868804025,-3560.0
250,60,160.0,1.78,627498.1304357587,4112088.9868804025,-3560.0
230,80,110.0,1.49,627820.7560312002,4111317.0784430313,-1130.0
145,80,-30.0,1.43,619854.5326428249,4125866.2828891273,-7540.0
75,80,-120.0,1.43,619854.5326428249,4125866.2828891273,-7540.0
330,85,-60.0,1.58,619512.0144797427,4126046.343536441,-5600.0
60,80,-120.0,1.58,619512.0144797427,4126046.343536441,-5600.0
310,40,-30.0,1.56,619647.383497525,4125881.8199387756,-5350.0
215,50,100.0,1.64,626364.7469404459,4111646.52441466,-1020.0
350,30,40.0,1.64,626364.7469404459,4111646.52441466,-1020.0
195,15,40.0,2.37,604739.691887561,4146673.0531603075,-5520.0
90,90,150.0,1.58,624508.7244956918,4123992.0850719665,-1740.0
115,50,-100.0,1.58,624508.7244956918,4123992.0850719665,-1740.0
180,10,60.0,1.45,615980.9336281912,4131286.232856378,-7460.0
350,85,80.0,1.45,615980.9336281912,4131286.232856378,-7460.0
120,55,-60.0,1.52,627567.9408178596,4112367.471160695,410.0
70,80,-180.0,1.52,627567.9408178596,4112367.471160695,410.0
330,70,10.0,3.0,619120.4523610395,4126558.627920201,-6060.0
260,85,160.0,1.74,624631.0419522622,4124715.215865635,-1480.0
90,80,-170.0,1.74,624631.0419522622,4124715.215865635,-1480.0
120,15,-120.0,1.88,620476.0091812178,4139154.694741842,-6430.0
160,80,40.0,2.69,622616.1506919267,4120968.0247387947,-3550.0
110,85,80.0,2.2,604789.0295763987,4146266.799582538,-5120.0
325,85,-30.0,1.54,617995.0536402874,4127763.369760819,-7330.0
70,85,-130.0,1.5,619873.5386775767,4125570.636392713,-7940.0
180,80,-70.0,1.6,618702.1684821363,4142476.9274189407,-6260.0
200,45,20.0,2.09,624377.3395045578,4123879.165424586,-3230.0
170,30,30.0,2.57,615541.9471114877,4132056.9398989743,-5880.0
190,65,40.0,1.95,626775.9404224796,4112854.8823951394,-1670.0
215,55,100.0,1.88,626509.9989063011,4111833.6546169166,-2200.0
90,40,160.0,1.88,626509.9989063011,4111833.6546169166,-2200.0
90,75,-110.0,1.62,620770.9941681139,4123807.997471503,-4340.0
330,80,60.0,1.62,620770.9941681139,4123807.997471503,-4340.0
235,30,120.0,2.37,627447.8722256785,4111496.3818983804,-3230.0
145,85,-40.0,1.87,625888.0493616558,4115800.776593281,-3210.0
35,80,80.0,1.69,608344.8169062085,4131276.3982795095,-7400.0
270,55,120.0,2.37,622326.9760072761,4145766.0349156274,-5570.0
230,80,70.0,2.37,622326.9760072761,4145766.0349156274,-5570.0
155,75,40.0,1.9,621718.8332635812,4122675.0028849347,-5420.0
250,85,-110.0,1.9,621718.8332635812,4122675.0028849347,-5420.0
325,85,-50.0,1.89,615980.4212832795,4131323.2151967715,-7250.0
230,50,170.0,1.75,618509.2712519713,4127974.0678714504,-7700.0
230,35,110.0,1.45,627674.0744275377,4112202.6224988517,-2820.0
155,20,30.0,2.96,616478.8176443505,4130534.860496784,-6310.0
150,90,50.0,2.8,616492.8150688701,4130590.539429398,-6750.0
235,85,160.0,3.4,618488.610990857,4127344.951790182,-5850.0
230,70,130.0,2.56,613405.0039089483,4134986.8443464153,-6760.0
235,60,90.0,1.67,626910.5401459974,4112764.433868447,-3710.0
140,85,-40.0,1.63,615241.01692056,4132459.6741304123,-7060.0
85,35,-150.0,1.94,625243.4303243319,4118343.4806759646,-8189.999999999999
220,45,100.0,2.34,627682.9904068286,4112591.1564212414,-980.0
190,50,140.0,1.8,626200.9488221997,4079851.928939794,-5500.0
160,35,110.0,1.94,605109.9838102972,4124226.0261836518,-1250.0
230,70,-100.0,2.06,604516.7958509657,4143285.812431807,-2700.0
120,60,-50.0,2.02,614021.052365671,4134199.9520220123,-6920.0
55,90,-130.0,1.96,626732.7480001395,4114740.736215612,-3150.0
85,75,-110.0,1.89,617402.0236536154,4128957.200852709,-5070.0
230,35,170.0,1.89,617402.0236536154,4128957.200852709,-5070.0
75,80,-130.0,1.18,619832.6206788232,4126365.3318451094,-7970.0
135,50,-30.0,1.18,619832.6206788232,4126365.3318451094,-7970.0
210,40,130.0,2.32,620993.2315736023,4114526.8155340864,-2740.0
235,60,-180.0,2.71,597139.8430298555,4166203.1055433964,-9100.0
145,55,-60.0,1.49,627701.207258168,4111389.24651855,440.0
90,85,-180.0,1.49,627701.207258168,4111389.24651855,440.0
335,70,-10.0,1.63,627459.8782212179,4111681.5148633835,-130.0
115,50,-90.0,1.63,627459.8782212179,4111681.5148633835,-130.0
200,55,110.0,1.63,627459.8782212179,4111681.5148633835,-130.0
255,85,180.0,2.63,630618.1449452111,4110435.2048706342,-7400.0
330,80,0.0,2.41,626892.1743991524,4114965.080266718,-3520.0
185,30,50.0,2.41,626892.1743991524,4114965.080266718,-3520.0
205,65,60.0,1.57,620630.6704421828,4115039.461597024,-1550.0
230,55,100.0,1.55,620986.5867848085,4114989.086438456,-1940.0
50,40,110.0,1.55,620986.5867848085,4114989.086438456,-1940.0
220,30,170.0,1.58,620701.7618732825,4124509.8079896327,-4690.0
80,75,-110.0,1.58,620701.7618732825,4124509.8079896327,-4690.0
255,80,140.0,1.81,630166.5651131674,4110909.0986180063,-6360.0
75,90,-160.0,1.81,630166.5651131674,4110909.0986180063,-6360.0
210,70,80.0,1.71,619728.6369287426,4122257.9943294623,-6470.0
280,65,130.0,1.62,619909.476155415,4122020.142755954,-5990.0
60,50,-160.0,1.39,620807.2103227526,4123346.146206923,-3390.0
160,55,20.0,1.39,620807.2103227526,4123346.146206923,-3390.0
170,30,20.0,2.57,620851.8225835487,4123328.2935227705,-3190.0
130,55,20.0,2.07,604815.7926844306,4141791.537945548,110.0
200,75,60.0,1.82,619992.8969581827,4122391.2301970036,-5240.0
315,75,-40.0,2.03,619640.2604746318,4126381.0799616734,-7770.0
135,60,0.0,2.1,604639.9666468259,4141696.8602187983,180.0
205,45,130.0,2.15,628227.3412929674,4077533.4397386643,-6070.0
245,55,90.0,1.91,624399.774611398,4124360.373976222,-3330.0
40,75,110.0,1.74,615355.0640814743,4132757.16069816,-6580.0
145,50,-10.0,1.74,615355.0640814743,4132757.16069816,-6580.0
155,75,20.0,1.81,614986.6968969826,4132696.606617475,-7390.0
60,80,-120.0,2.76,620726.6505902339,4123807.3594563133,-4800.0
330,45,-10.0,1.49,619422.2980226913,4126119.044884527,-5140.0
80,85,-120.0,1.54,626841.5889196626,4113410.724578972,-4100.0
80,35,150.0,1.54,626841.5889196626,4113410.724578972,-4100.0
225,35,50.0,2.2,625874.7747080316,4114709.367010777,-3020.0
100,60,-140.0,1.38,624452.8909100754,4123769.314116235,-2560.0
280,85,150.0,1.38,624452.8909100754,4123769.314116235,-2560.0
335,80,10.0,1.46,626896.9134254225,4114650.733647023,-3360.0
135,25,-10.0,1.63,623497.1261926673,4119390.357436278,-3760.0
325,85,0.0,1.61,627817.8125204412,4113462.4761384935,-2370.0
140,65,-20.0,2.75,620375.0112004662,4124616.083177218,-5660.0
245,25,-180.0,1.4,620358.9051179403,4124708.3265845724,-5940.0
75,80,-120.0,1.4,620358.9051179403,4124708.3265845724,-5940.0
140,30,50.0,1.4,619032.3926051636,4127556.0992891695,-9040.0
215,40,80.0,2.03,620959.6506818619,4114803.7526954124,-2420.0
325,65,-30.0,1.75,628558.0810104784,4113455.2497799816,-4630.0
200,60,90.0,2.11,621139.3441932679,4114658.379611979,-2290.0
155,65,0.0,1.91,627457.3013010143,4113808.4204673045,-1440.0
85,55,-120.0,1.91,627457.3013010143,4113808.4204673045,-1440.0
220,60,110.0,2.45,620830.19327477,4114542.9683120465,-2450.0
75,35,120.0,2.45,620830.19327477,4114542.9683120465,-2450.0
195,35,120.0,1.73,620701.2577220068,4114245.204588508,-1880.0
50,50,100.0,1.73,620701.2577220068,4114245.204588508,-1880.0
90,35,90.0,1.65,626736.4879492809,4118421.340981086,-4440.0
235,55,80.0,2.17,620933.7757833428,4114544.455799166,-2140.0
195,65,110.0,2.01,620784.739469256,4114616.294514448,-2360.0
45,35,110.0,2.01,620784.739469256,4114616.294514448,-2360.0
170,85,30.0,1.79,624475.0480395223,4124269.01406711,-1730.0
325,85,-50.0,2.31,615934.8376792137,4131415.0573997805,-7500.0
215,75,110.0,1.67,628282.0798402055,4112137.8781579826,-2640.0
150,20,-10.0,1.73,620527.8553692657,4124266.874323671,-5210.0
150,90,30.0,1.73,620527.8553692657,4124266.874323671,-5210.0
90,45,-150.0,2.12,616265.880862081,4133102.672655943,-6550.0
340,80,-20.0,2.08,616259.8160667173,4128219.9813893945,-2160.0
325,70,-30.0,3.0,617681.6818655166,4127980.9010733226,-3320.0
200,80,-80.0,3.1,619096.383536679,4113649.0190689685,-4030.0000000000005
145,90,50.0,2.51,614185.712700716,4134035.7465068726,-7500.0
120,70,-30.0,2.63,614024.0772939178,4133978.0575834336,-7990.0
145,90,30.0,1.89,614396.4391240474,4133742.711274271,-7440.0
185,35,70.0,2.83,620965.8509197065,4116431.373636205,-4200.0
140,60,-40.0,2.28,618818.3754519204,4127016.712452277,-5980.0
145,90,50.0,2.02,618893.0394241485,4126962.286474136,-6390.0
140,50,-10.0,3.1,622087.0730257742,4121755.6011914006,-4880.0
155,75,20.0,3.1,611750.2853266532,4138386.0544608426,-6830.0
105,80,-110.0,2.7,624455.3305038514,4124601.636022278,-3150.0
175,75,-30.0,2.7,624455.3305038514,4124601.636022278,-3150.0
145,40,-30.0,1.53,619676.6746105254,4125900.732740997,-7280.0
330,65,-10.0,2.46,618665.909342791,4127347.45978254,-6170.0
215,35,150.0,2.11,618853.0008545568,4127701.5125121423,-8710.0
335,85,50.0,1.6,619873.5386775767,4125570.636392713,-5800.0
90,80,-100.0,1.6,619873.5386775767,4125570.636392713,-5800.0
355,85,-30.0,1.53,621622.2549889405,4129331.818631088,-5710.0
55,50,-170.0,2.93,621002.3085657348,4123145.5124965175,-3260.0
160,40,10.0,2.36,621106.5854932531,4123091.5315656182,-3130.0
215,30,70.0,1.43,619133.1267546872,4126706.766767666,-5940.0
80,80,-130.0,1.66,628764.4294765246,4113513.888492713,-5100.0
165,90,-20.0,1.66,628764.4294765246,4113513.888492713,-5100.0
150,70,0.0,2.14,619972.5204964259,4124850.7514182124,-3150.0
115,40,-150.0,1.61,624147.1402021307,4124449.1084132,-2810.0
320,85,-40.0,2.11,620600.1626311154,4124378.8826725218,-5870.0
245,70,-150.0,2.11,620600.1626311154,4124378.8826725218,-5870.0
170,40,20.0,3.3,605012.0076197073,4163598.992661096,-6410.0
65,50,-160.0,3.3,605012.0076197073,4163598.992661096,-6410.0
150,50,40.0,1.52,628800.2505666185,4113107.5395102906,-5060.0
45,90,-110.0,1.52,628800.2505666185,4113107.5395102906,-5060.0
220,75,120.0,1.52,628800.2505666185,4113107.5395102906,-5060.0
150,45,-20.0,1.79,620859.9476246712,4123790.783128312,-4580.0
320,65,-40.0,1.79,620859.9476246712,4123790.783128312,-4580.0
180,15,20.0,1.69,615060.2690105423,4132716.1126014213,-7340.0
150,85,-40.0,1.55,620751.4236250839,4124140.6241972046,-4710.0
80,75,-110.0,1.55,620751.4236250839,4124140.6241972046,-4710.0
145,85,-20.0,2.79,620816.6687162522,4123716.180347113,-4960.0
55,90,120.0,2.79,620816.6687162522,4123716.180347113,-4960.0
145,75,-30.0,1.96,617860.266525129,4127890.9367206045,-3210.0
50,90,-120.0,2.48,618367.0175756265,4127583.666428993,-5220.0
215,60,160.0,1.79,618908.8640262162,4126888.531559444,-5410.0
145,90,40.0,1.79,618908.8640262162,4126888.531559444,-5410.0
320,60,-30.0,2.55,625782.822231174,4115910.1736040176,-2140.0
140,40,-10.0,1.63,632549.8327616191,4106248.382831773,-8200.0
225,60,90.0,1.92,625681.1883542826,4115779.1891694,-2800.0
230,30,170.0,1.66,621740.8553489761,4122175.958607932,-4210.0
95,70,-100.0,1.66,621740.8553489761,4122175.958607932,-4210.0
220,25,60.0,1.93,620728.9930850106,4121588.008995386,-6410.0
250,85,-180.0,1.69,631143.5202367147,4108075.950354444,-4360.0
145,80,-40.0,1.38,619142.647131342,4127076.7991563575,-7480.0
145,90,40.0,1.44,619390.1112384172,4126303.5351493424,-6030.0
170,80,80.0,2.07,615753.7913611663,4131689.9726981786,-6180.0
160,65,30.0,1.55,618959.5697465936,4127481.0860254155,-8700.0
140,80,-10.0,2.08,619837.9217828022,4124959.7968240394,-3090.0
145,70,-10.0,2.2,619792.264179705,4125051.619013622,-3320.0
190,30,30.0,1.87,624240.8807822524,4117107.9337583384,-2840.0
325,75,-30.0,1.57,616009.9567606291,4131323.6244282178,-7530.0
50,40,150.0,1.57,616009.9567606291,4131323.6244282178,-7530.0
150,35,-90.0,2.3,605160.7524522134,4163471.4158993536,-2290.0
225,85,170.0,2.32,613269.1474607385,4135206.938200135,-7290.0
135,75,-10.0,2.32,613269.1474607385,4135206.938200135,-7290.0
215,35,170.0,1.64,622602.3432537884,4083091.2465515165,-7610.0
140,80,-50.0,1.93,621007.226671834,4123829.895258977,-5880.0
230,45,170.0,2.17,620697.3541412944,4123788.443170059,-3720.0
160,85,70.0,2.3,583974.4055158187,4166484.416154323,-2690.0
120,35,-110.0,2.3,583974.4055158187,4166484.416154323,-2690.0
325,70,0.0,3.2,620479.2660400879,4124562.09488821,-6540.0
145,80,-10.0,3.5,620208.9896680549,4124854.1363502378,-6520.0
145,90,40.0,2.04,620010.509513261,4125295.171788513,-6000.0
205,30,150.0,1.93,619152.3697423531,4126392.62782676,-5060.0
60,85,-120.0,1.58,619255.8057272454,4126394.0982674593,-4970.0
145,80,30.0,2.82,619079.0120852353,4126354.5960821183,-5540.0
235,75,160.0,2.43,617863.646869188,4127650.552210489,-3250.0
155,25,10.0,1.99,619049.4588214415,4126354.176452541,-4090.0
65,90,-110.0,1.29,619434.7048150327,4126285.675315655,-4980.0
180,55,10.0,1.22,616254.5882155212,4131789.3866826594,-6510.0
225,65,120.0,2.07,627365.4534037504,4113030.232963192,-3330.0
230,40,110.0,1.49,627351.2121569321,4112993.0272683697,-3730.0
75,90,-150.0,1.49,627351.2121569321,4112993.0272683697,-3730.0
145,50,0.0,3.2,620335.4453508455,4124282.6076676785,-3920.0
140,90,40.0,3.5,612068.5767976712,4137761.5027302033,-8170.0
220,50,70.0,2.56,618897.8234643537,4124539.535386664,-6760.0
230,35,170.0,1.7,618230.6567815873,4127822.1743267933,-5320.0
235,60,170.0,2.1,619227.830074537,4126282.73136264,-5020.0
80,80,-120.0,2.03,621599.5955636589,4116606.9631227716,-3640.0
160,85,20.0,2.05,631175.0068299418,4108908.7323302813,-6160.0
180,70,50.0,1.96,611733.7986261256,4138515.2959716404,-7800.0
65,65,-170.0,1.96,611733.7986261256,4138515.2959716404,-7800.0
330,85,60.0,1.65,619497.2372856515,4126046.1329589137,-5320.0
230,25,170.0,1.58,617029.9276926391,4130209.638423641,-7990.0
140,85,-50.0,1.41,620212.1690057996,4124632.2433014987,-5300.0
195,25,80.0,1.82,614526.9366894639,4127437.84573135,-6890.0
140,60,10.0,3.8,614573.0183295107,4096830.837895432,-10880.0
245,55,160.0,1.85,614905.7872207444,4097445.637416733,-9620.0
345,85,30.0,1.25,614928.8979376296,4096835.6613516835,-10060.0
225,65,150.0,1.24,614892.9676621727,4097297.514329069,-9830.0
185,35,70.0,1.58,614951.0222549052,4097390.7706637876,-9810.0
240,70,-180.0,1.58,614951.0222549052,4097390.7706637876,-9810.0
120,75,-20.0,1.46,615028.4252230033,4097151.4047725885,-10270.0
230,60,150.0,2.1,614849.7394240997,4097204.459588854,-9720.0
155,85,40.0,1.66,616677.2571094937,4130075.2544006133,-5830.0
135,50,-30.0,1.81,614973.1318038643,4096854.755551887,-10790.0
165,75,-30.0,1.57,619346.3942764489,4129373.06634661,-4540.0
230,55,-180.0,1.95,617323.4888230521,4128234.8054141295,-920.0
110,45,-90.0,1.95,617323.4888230521,4128234.8054141295,-920.0
125,25,-20.0,1.45,599026.4334353257,4152299.308228548,-6650.0
310,60,-40.0,2.29,611503.3981838892,4138086.8419928765,-5770.0
335,75,10.0,2.26,615742.1340042874,4134667.4669656185,-5830.0
75,65,170.0,2.26,615742.1340042874,4134667.4669656185,-5830.0
145,80,-20.0,3.0,618405.5937443244,4127991.0972975823,-8240.0
135,75,80.0,1.31,595738.9397360821,4155053.37297112,-8119.999999999999
280,25,10.0,1.31,595738.9397360821,4155053.37297112,-8119.999999999999
145,25,-140.0,1.61,631524.2377873608,4114999.1984633943,-3690.0
330,85,-20.0,2.01,621106.3187176127,4123110.0226292573,-3540.0
145,90,-60.0,1.71,621271.596837309,4122927.4595300993,-4180.0
